   128.09999999999999      ,   128.19999999999999      ,   128.30000000000001     
   128.00000000000000      ,   139.66905714351734      ,   129.22646747218175     
   127.65554742583930      ,   140.05735047667264      ,   129.28522591307583     
   127.28731533072870      ,   140.42299685527598      ,   129.34490060273492     
   126.89445644186931      ,   140.76196315646069      ,   129.40486566939094     
   126.47677409847074      ,   141.06988534315852      ,   129.46432450105843     
   126.03525422969102      ,   141.34285692933830      ,   129.52215671610131     
   125.57199219139568      ,   141.57767639933218      ,   129.57723726914347     
   125.09129386917311      ,   141.77536554398640      ,   129.62933014018580     
   124.60136344299119      ,   141.94924564910045      ,   129.68062872865249     
   124.10275972519693      ,   142.09674811232196      ,   129.73078382397949     
   123.59582084883269      ,   142.21309163288467      ,   129.77904254766207     
   123.08160281714075      ,   142.29267246001461      ,   129.82446142896725     
   122.56225367827332      ,   142.32915096906444      ,   129.86588400899453     
   122.04145115876690      ,   142.31581127849194      ,   129.90195286352153     
   121.52475795414938      ,   142.24633126101349      ,   129.93118891693246     
   121.01960918906974      ,   142.11600008002151      ,   129.95217077660672     
   120.53460462789677      ,   141.92310611947406      ,   129.96380561473202     
   120.07734647254976      ,   141.67097309923270      ,   129.96583436595742     
   119.63962071627664      ,   141.38585786665607      ,   129.96286836998476     
   119.21593636778806      ,   141.08030948544339      ,   129.95732238737014     
   118.80923493477567      ,   140.75261454485661      ,   129.94865544051186     
   118.42732181256659      ,   140.39658302830412      ,   129.93534379803617     
   118.08087354536123      ,   140.00634315755937      ,   129.91583621576876     
   117.78226001657956      ,   139.57892138184926      ,   129.88882193582816     
   117.54281921632322      ,   139.11636257161175      ,   129.85373217373149     
   117.36921521415817      ,   138.62588201212361      ,   129.81107065856443     
   117.26174155232978      ,   138.11730203577477      ,   129.76222930950590     
   117.21593290034447      ,   137.59988069982546      ,   129.70893964007033     
   117.22564393194743      ,   137.08076938658004      ,   129.65280358475383     
   117.28543407388636      ,   136.56515907986380      ,   129.59510000633392     
   117.39177377579695      ,   136.05715925107489      ,   129.53678813552025     
   117.54415839970386      ,   135.56111262169557      ,   129.47797991188932     
   117.74368031893640      ,   135.08243662006311      ,   129.41614845475786     
   117.98348545437958      ,   134.62279534446563      ,   129.35264698885126     
   118.25687923457428      ,   134.18231151328737      ,   129.28881158048929     
   118.55818024666864      ,   133.76029596897661      ,   129.22562411075126     
   118.88271525110659      ,   133.35564351773323      ,   129.16377538052672     
   128.09999999999999      ,   128.19999999999999      ,   128.30000000000001     
   132.87668979574192      ,   138.65906156036934      ,   127.47710386561366     
   132.82072597033113      ,   139.17772212897393      ,   127.44862353463144     
   132.76143622511267      ,   139.69592599656727      ,   127.41860313201252     
   132.69864809205791      ,   140.21362101715044      ,   127.38696243467353     
   132.63218356571122      ,   140.73074969151097      ,   127.35361760204907     
   132.56169806216013      ,   141.24722777723014      ,   127.31850694252336     
   132.48488590651846      ,   141.76269617988012      ,   127.28189248806925     
   132.40060405286235      ,   142.27689494798247      ,   127.24389577798200     
   132.30815510237571      ,   142.78958862051979      ,   127.20459068275704     
   132.20675300933235      ,   143.30049235356284      ,   127.16409160392045     
   132.09550263066149      ,   143.80925802556831      ,   127.12256634880720     
   131.97336801845233      ,   144.31545376563662      ,   127.08025436993357     
   131.83912557227268      ,   144.81853299550448      ,   127.03749287283894     
   131.69129281226512      ,   145.31778544643871      ,   126.99475541283412     
   131.52801670790268      ,   145.81225568462256      ,   126.95271113816626     
   131.34695239922789      ,   146.30062172822855      ,   126.91230018652367     
   131.15157861431666      ,   146.78352942494428      ,   126.87263327740639     
   130.94663892758678      ,   147.26239137826616      ,   126.83220395888922     
   130.73186321072237      ,   147.73686419152341      ,   126.79109644484198     
   130.50692855390463      ,   148.20655308918035      ,   126.74940539968527     
   130.27089453888243      ,   148.67071209979892      ,   126.70717391440324     
   130.02315685044312      ,   149.12869311167040      ,   126.66454852121119     
   129.76322253866803      ,   149.57984242104882      ,   126.62172040281419     
   129.49066611330096      ,   150.02348068935578      ,   126.57891600348107     
   129.20516468252396      ,   150.45892748449089      ,   126.53639927241291     
   128.90654045761323      ,   150.88553885246964      ,   126.49447265241001     
   128.59481114179195      ,   151.30276200140742      ,   126.45347646613270     
   128.27030787536484      ,   151.71024619383067      ,   126.41364138730256     
   127.93394437446327      ,   152.10799742272360      ,   126.37381140664066     
   127.58566936751153      ,   152.49535626284157      ,   126.33394899891276     
   127.22539988338322      ,   152.87159219888116      ,   126.29417035904551     
   126.85313243871735      ,   153.23598140115138      ,   126.25459714649574     
   126.46894963274330      ,   153.58782087382721      ,   126.21535500264204     
   126.07302483419497      ,   153.92644419366030      ,   126.17657105803436     
   125.66562369247362      ,   154.25123752509282      ,   126.13837110640816     
   125.24722288632263      ,   154.56182065930699      ,   126.10085336158276     
   124.81966759288075      ,   154.85974627598833      ,   126.06383320409557     
   124.38331612410487      ,   155.14469728074093      ,   126.02734406126355     
   123.93804351498434      ,   155.41557951932947      ,   125.99151852886092     
   123.48380131728170      ,   155.67124044910372      ,   125.95649215772180     
   123.02063200477650      ,   155.91047693517760      ,   125.92240131809289     
   122.54868345676127      ,   156.13204607401761      ,   125.88938093353234     
   122.06822189300198      ,   156.33467709296011      ,   125.85756248813881     
   121.57964258354694      ,   156.51708304397869      ,   125.82707269185074     
   121.08347808827335      ,   156.67797087601920      ,   125.79803320314187     
   120.58031255175044      ,   156.81569335879792      ,   125.77055846478193     
   120.07071765317065      ,   156.92770296430780      ,   125.74475462056043     
   119.55710402806588      ,   157.02003490043501      ,   125.72012576106768     
   119.04073648753470      ,   157.09573339732012      ,   125.69642211366954     
   118.52202246015429      ,   157.15358482721166      ,   125.67377255207765     
   118.00148563779598      ,   157.19232887121976      ,   125.65231509940533     
   117.47978220003569      ,   157.21067416706725      ,   125.63219629058270     
   116.95771616508976      ,   157.20732177252455      ,   125.61356981117250     
   116.43625189626944      ,   157.18099619305207      ,   125.59659434703252     
   115.91652149238679      ,   157.13048435790111      ,   125.58143049935538     
   115.39982437374860      ,   157.05468206272297      ,   125.56823667417916     
   114.88758394549451      ,   156.95279075858707      ,   125.55714741822393     
   114.38015315925080      ,   156.82890783973255      ,   125.54773683805851     
   113.87786000073156      ,   156.68555372362314      ,   125.53972222456555     
   113.38274299800798      ,   156.51906933592156      ,   125.53346534522805     
   112.89668650329962      ,   156.32770038967118      ,   125.52919180080099     
   112.42145481429786      ,   156.11082220844821      ,   125.52704122737961     
   111.95887710253126      ,   155.86812232230182      ,   125.52713370475665     
   111.51078719593544      ,   155.59963135673638      ,   125.52956349305427     
   111.07895651208366      ,   155.30573594199313      ,   125.53439369692587     
   110.66502492794710      ,   154.98717256269606      ,   125.54165230929550     
   110.27043557880012      ,   154.64500191239546      ,   125.55133009232247     
   109.89637951930227      ,   154.28056552510418      ,   125.56338056220072     
   109.54307616305218      ,   153.89601908385205      ,   125.57764276192773     
   109.20419672003922      ,   153.49872369679906      ,   125.59322007057331     
   108.87917620209535      ,   153.09005720213264      ,   125.60995060063330     
   108.56812032705622      ,   152.67070685722663      ,   125.62775927220419     
   108.27107304188594      ,   152.24136103653174      ,   125.64656937667917     
   107.98801831477248      ,   151.80270341997883      ,   125.66630341512163     
   107.71963204559171      ,   151.35498127580581      ,   125.68697027114699     
   107.47513058314209      ,   150.89390784113488      ,   125.70954073461728     
   107.25634186719185      ,   150.42017944707175      ,   125.73407502428117     
   107.06200545443832      ,   149.93598561205030      ,   125.76030293431830     
   106.89069718942753      ,   149.44324372392015      ,   125.78796891468119     
   106.74090346858188      ,   148.94360154477332      ,   125.81683655743073     
   106.61107936785002      ,   148.43845346292250      ,   125.84669082366709     
   106.49969191463362      ,   147.92896434584563      ,   125.87733862260839     
   106.40525084025340      ,   147.41609658175906      ,   125.90860828857559     
   106.32632931520972      ,   146.90063743763346      ,   125.94034837819291     
   106.26157696497000      ,   146.38322501795028      ,   125.97242609457662     
   106.21577248001822      ,   145.86388472041733      ,   126.00531843835043     
   106.19733034861419      ,   145.34295566007705      ,   126.03979372166408     
